,content_id,content_type,title,headline,description,publish_date,slug,description,state,duration,video_series,author_1,author_2,tag_1,tag_2,tag_3,thumbnail_1_URL,thumbnail_1_size,thumbnail_1_width,thumbnail_1_height,thumbnail_2_URL,thumbnail_2_size,thumbnail_2_width,thumbnail_2_height,thumbnail_3_URL,thumbnail_3_size,thumbnail_3_width,thumbnail_3_height
263,c67bd211098817498a636b9d3b908986,video,Nintendo Switch Indie Showcase Wows With 9 Games - IGN Daily Fix,,"In today's Daily Fix: we check out all the latest Nindies, a look at the Farming Simulator eSports league, and a look at the villain in Shazam!",2019-01-23T21:45:00+0000,nintendo-switch-indie-showcase-wows-with-9-games-ign-daily-fix,"In today's Daily Fix: we check out all the latest Nindies, a look at the Farming Simulator eSports league, and a look at the villain in Shazam!",published,167,IGN Daily Fix,,,who-is-the-seven-deadly-sins,what-games-did-nintendo-announce,nintendo-switch,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/thefix-9newswitchgamesyt-1548286129643_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/thefix-9newswitchgamesyt-1548286129643_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/thefix-9newswitchgamesyt-1548286129643_large.jpg,large,626.0,352.0
264,84652873a348b609b8977ba8dbe6041e,video,The State of Graphics in 2019 - Game Scoop! 514 Highlight,,A fan writes in wondering why people stopped obsessing over graphics.,2019-01-23T21:13:00+0000,the-state-of-graphics-in-2019-game-scoop-514-highlight,A fan writes in wondering why people stopped obsessing over graphics.,published,672,IGN Game Scoop! TV,,,talkshow,,,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/gowps4screenserpentreveal02e320171497328554-1548272349215_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/gowps4screenserpentreveal02e320171497328554-1548272349215_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/gowps4screenserpentreveal02e320171497328554-1548272349215_large.jpg,large,626.0,352.0
265,1e8f5f3479dc6e88d98c2d9e14778960,video,Breaking Down the Story of Kingdom Hearts - IGN Breakdown,,"The story of Kingdom Hearts is a crazy, convoluted timeline. Let IGN's resident expert take you through it all so you can be prepared for Kingdom Hearts 3.",2019-01-23T21:00:00+0000,breaking-down-the-story-of-kingdom-hearts-ign-breakdown,"The story of Kingdom Hearts is a crazy, convoluted timeline. Let IGN's resident expert take you through it all so you can be prepared for Kingdom Hearts 3.",published,753,IGN Breakdown,,,feature,ps2,kingdom-hearts-ii,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kingdomheartsbreakdownblogroll2-1548276129316_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kingdomheartsbreakdownblogroll2-1548276129316_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kingdomheartsbreakdownblogroll2-1548276129316_large.jpg,large,626.0,352.0
266,5b03a184bcc4c439ef438ffa010218be,video,The Beach Bum - Official Red Band Trailer,,"Subversive comedy follows the misadventures of Moondog (Matthew McConaughey). From Harmony Korine, the director of Kids and Spring Breakers.",2019-01-23T20:35:00+0000,the-beach-bum-official-red-band-trailer,"Subversive comedy follows the misadventures of Moondog (Matthew McConaughey). From Harmony Korine, the director of Kids and Spring Breakers.",published,150,none,,,matthew-mcconaughey,harmony-korine,kids,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beachbumthumb-1548276015016_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beachbumthumb-1548276015016_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beachbumthumb-1548276015016_large.jpg,large,626.0,352.0
267,6668cf2bd9cc2f7abb46c84f9f7ec581,video,Far Cry New Dawn Story Trailer,,"Face off against the ruthless highwaymen and their leaders the Twins as you fight to survive in a dangerous post-apocalyptic frontier, when Ubisoft releases Far Cry New Dawn on Feb. 15",2019-01-23T19:45:00+0000,far-cry-new-dawn-story-trailer,"Face off against the ruthless highwaymen and their leaders the Twins as you fight to survive in a dangerous post-apocalyptic frontier, when Ubisoft releases Far Cry New Dawn on Feb. 15",published,138,none,,,trailer,xbox-one,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/farcrythumb-1548272909729_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/farcrythumb-1548272909729_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/farcrythumb-1548272909729_large.jpg,large,626.0,352.0
268,53df99ed61d50aee72514af1adbe638b,video,To Win It All: The Road to the Six Invitational - Rainbow Six Siege Esports Documentary Trailer,,"Follow three top Rainbow Six Siege esports players from around the world as they prepare for the chance to compete in the Six Invitational, which awards the winner a prize pool of $1 million, in this new documentary.",2019-01-23T19:30:00+0000,to-win-it-all-the-road-to-the-six-invitational-rainbow-six-siege-esports-documentary-trailer,"Follow three top Rainbow Six Siege esports players from around the world as they prepare for the chance to compete in the Six Invitational, which awards the winner a prize pool of $1 million, in this new documentary.",published,438,none,,,feature,ubisoft,companies,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/rainbowthumb-1548255360500_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/rainbowthumb-1548255360500_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/rainbowthumb-1548255360500_large.jpg,large,626.0,352.0
269,0f046478eedba9035a47b1981a8c1bd7,video,"Daily Deals January 23, 2019",,"Lenovo Intel Core i9-9900K RTX 2070 Desktop PC with 32GB RAM for $1619, Netgear Nighthawk AC5300 Router for $149.99, Mission Impossible Fallout for $10, Yeti Mic for $79.99, and More.",2019-01-23T19:23:00+0000,daily-deals-january-23-2019,"Lenovo Intel Core i9-9900K RTX 2070 Desktop PC with 32GB RAM for $1619, Netgear Nighthawk AC5300 Router for $149.99, Mission Impossible Fallout for $10, Yeti Mic for $79.99, and More.",published,87,Daily Deals,,,feature,,,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/blogroll-0123-15482645456261670w-1548271510568_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/blogroll-0123-15482645456261670w-1548271510568_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/blogroll-0123-15482645456261670w-1548271510568_large.jpg,large,626.0,352.0
270,bfc1f8ee04b070b927882e47acbdf325,video,Fallout 76 Is NOT Going Free-To-Play - IGN News,,Retail copies of Fallout 76 are not being pulled in preparation for the game going free-to-play.,2019-01-23T19:02:00+0000,fallout-76-is-not-going-free-to-play,Retail copies of Fallout 76 are not being pulled in preparation for the game going free-to-play.,published,48,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-fallout76thumb-1548270184189_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-fallout76thumb-1548270184189_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-fallout76thumb-1548270184189_large.jpg,large,626.0,352.0
271,146663175e43b9f52a81acdfa333f4cb,video,Every IGN Resident Evil Review Score So Far,,"Twenty-two years ago the world first met Jill Valentine when Resident Evil made its debut and changed the face of survival horror gaming. Here, for the historical record, are all of IGN's Resident Evil reviews, which range from 2016's predictably terrible Umbrella Corps to the series high of the still-revered Resident Evil 4.",2019-01-23T18:35:00+0000,every-ign-resident-evil-review-score-so-far,"Twenty-two years ago the world first met Jill Valentine when Resident Evil made its debut and changed the face of survival horror gaming. Here, for the historical record, are all of IGN's Resident Evil reviews, which range from 2016's predictably terrible Umbrella Corps to the series high of the still-revered Resident Evil 4.",published,201,none,,,feature,pc,resident-evil-2-1998,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_large.jpg,large,626.0,352.0
272,146663175e43b9f52a81acdfa333f4cb,video,Every IGN Resident Evil Review Score So Far,,"Twenty-two years ago the world first met Jill Valentine when Resident Evil made its debut and changed the face of survival horror gaming. Here, for the historical record, are all of IGN's Resident Evil reviews, which range from 2016's predictably terrible Umbrella Corps to the series high of the still-revered Resident Evil 4.",2019-01-23T18:35:00+0000,every-ign-resident-evil-review-score-so-far,"Twenty-two years ago the world first met Jill Valentine when Resident Evil made its debut and changed the face of survival horror gaming. Here, for the historical record, are all of IGN's Resident Evil reviews, which range from 2016's predictably terrible Umbrella Corps to the series high of the still-revered Resident Evil 4.",published,201,none,,,feature,pc,resident-evil-2-1998,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/everyrereviewblogroll-1548268400231_large.jpg,large,626.0,352.0
273,57c6e603174672d937fcf78563acd545,video,Stardust Galaxy Warriors - Nintendo Switch Launch Trailer,,"Battle through different worlds as a new recruit to the Stardust Galaxy Warriors, an interstellar peacekeeping organization. The game is available now on Nintendo Switch, and also available on PS4, Xbox One, and PC.",2019-01-23T17:48:00+0000,stardust-galaxy-warriors-nintendo-switch-launch-trailer,"Battle through different worlds as a new recruit to the Stardust Galaxy Warriors, an interstellar peacekeeping organization. The game is available now on Nintendo Switch, and also available on PS4, Xbox One, and PC.",published,94,none,,,trailer,ps4,stardust-galaxy-warriors-stellar-climax,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/stardustthumb-1548265601128_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/stardustthumb-1548265601128_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/stardustthumb-1548265601128_large.jpg,large,626.0,352.0
274,8d972fe266d4474fcf34a95c5681d801,video,Double Kick Heroes - Nintendo Switch Announcement Trailer,,Lead your band on a roadtrip through the wasteland in this rhythm shooter featuring metal. The game is headed to Nintendo Switch.,2019-01-23T17:32:00+0000,double-kick-heroes-nintendo-switch-announcement-trailer,Lead your band on a roadtrip through the wasteland in this rhythm shooter featuring metal. The game is headed to Nintendo Switch.,published,62,none,,,trailer,pc,double-kick-heroes,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/doublekickthumb-1548264648858_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/doublekickthumb-1548264648858_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/doublekickthumb-1548264648858_large.jpg,large,626.0,352.0
275,81a1b1b80c8538eaa59bc0af33abf0d6,video,Senran Kagura Burst Re:Newal - Launch Trailer,,The game is out now for PS4 and PC.,2019-01-23T17:15:00+0000,senran-kagura-burst-renewal-launch-trailer,The game is out now for PS4 and PC.,published,81,none,,,trailer,ps4,senran-kagura-burst-renewal,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranlaunchthumb-1548263679828_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranlaunchthumb-1548263679828_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranlaunchthumb-1548263679828_large.jpg,large,626.0,352.0
276,baf5c110c29d1c44202ced773a15c35a,video,Senran Kagura Burst Re:Newal - Hebijo Character Trailer,,"Check out the character trailer for this game, available now on PS4 and Steam.",2019-01-23T17:06:00+0000,senran-kagura-burst-renewal-hebijo-character-trailer,"Check out the character trailer for this game, available now on PS4 and Steam.",published,128,none,,,trailer,ps4,senran-kagura-burst-renewal,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranhebijothumb-1548263108709_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranhebijothumb-1548263108709_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/senranhebijothumb-1548263108709_large.jpg,large,626.0,352.0
277,a87b7331f3848db025ce22811e22050f,video,Far Cry: New Dawn - Rescuing Horatio the Wild Boar,,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,2019-01-23T17:00:00+0000,far-cry-new-dawn-rescuing-horatio-the-wild-boar,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,published,146,none,,,gameplay,ps4,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_large.jpg,large,626.0,352.0
278,a87b7331f3848db025ce22811e22050f,video,Far Cry: New Dawn - Rescuing Horatio the Wild Boar,,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,2019-01-23T17:00:00+0000,far-cry-new-dawn-rescuing-horatio-the-wild-boar,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,published,146,none,,,gameplay,ps4,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_large.jpg,large,626.0,352.0
279,a87b7331f3848db025ce22811e22050f,video,Far Cry: New Dawn - Rescuing Horatio the Wild Boar,,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,2019-01-23T17:00:00+0000,far-cry-new-dawn-rescuing-horatio-the-wild-boar,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,published,146,none,,,gameplay,ps4,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_large.jpg,large,626.0,352.0
280,a87b7331f3848db025ce22811e22050f,video,Far Cry: New Dawn - Rescuing Horatio the Wild Boar,,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,2019-01-23T17:00:00+0000,far-cry-new-dawn-rescuing-horatio-the-wild-boar,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,published,146,none,,,gameplay,ps4,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_large.jpg,large,626.0,352.0
281,a87b7331f3848db025ce22811e22050f,video,Far Cry: New Dawn - Rescuing Horatio the Wild Boar,,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,2019-01-23T17:00:00+0000,far-cry-new-dawn-rescuing-horatio-the-wild-boar,Watch a couple of wasteland wanderers make a new friend in the form of New Dawn's tusk-iest companion.,published,146,none,,,gameplay,ps4,far-cry-new-dawn,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/horatio-1548260274763_large.jpg,large,626.0,352.0
